key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.420905,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,86,1,0,0,response1disk,1,5,3,1,0,0,rectangle,5,3,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,3,1,0,0,0,93,92,92,53,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.732635,,,,,,,,,,,,,,,,,,,,,,,,,,,5,91,20,1,0,0,response1disk,7,15,3,1,0,0,rectangle,15,3,1,0,0,5,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",15,3,1,0,0,0,94,93,93,7,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33,71,1,0,0,response1disk,1,-8,11,1,0,0,rectangle,-8,11,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-8,11,1,0,0,0,95,94,94,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.90264,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,-93,1,0,0,response3disk,8,-3,5,1,0,0,rectangle,-3,5,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-3,5,1,0,0,0,96,95,95,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.788765,,,,,,,,,,,,,,,,,,,,,,,,,,,6,67,-82,1,0,0,response3disk,3,-9,1,1,0,0,rectangle,-9,1,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-9,1,1,0,0,0,97,96,96,21,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.531705,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,92,1,0,0,response1disk,6,3,6,1,0,0,rectangle,3,6,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",3,6,1,0,0,0,98,97,97,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.82719,,,,,,,,,,,,,,,,,,,,,,,,,,,8,100,52,1,0,0,response1disk,6,19,-1,1,0,0,rectangle,19,-1,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",19,-1,1,0,0,0,99,98,98,161,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.149135,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,74,1,0,0,response1disk,8,0,-5,1,0,0,rectangle,0,-5,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",0,-5,1,0,0,0,100,99,99,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.788295,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,-87,1,0,0,response3disk,2,6,-6,1,0,0,rectangle,6,-6,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",6,-6,1,0,0,0,101,100,100,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.34643,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-28,-84,1,0,0,response5disk,9,-15,-2,1,0,0,rectangle,-15,-2,1,0,0,5,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-15,-2,1,0,0,0,102,101,101,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.30322,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,83,1,0,0,response1disk,1,-1,1,1,0,0,rectangle,-78,-44,1,0,0,5,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,-7,1,0,0,0,103,102,102,57,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,2.34474,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-54,96,1,0,0,response7disk,9,-11,5,1,0,0,rectangle,-11,5,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-11,5,1,0,0,0,104,103,103,17,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.79582,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,42,1,0,0,response1disk,6,-2,0,1,0,0,rectangle,-2,0,1,0,0,5,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-2,0,1,0,0,0,105,104,104,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.530355,,,,,,,,,,,,,,,,,,,,,,,,,,,7,79,27,1,0,0,response1disk,3,11,6,1,0,0,rectangle,11,6,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",11,6,1,0,0,0,106,105,105,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.752055,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-26,-79,1,0,0,response5disk,4,-7,3,1,0,0,rectangle,-7,3,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-7,3,1,0,0,0,107,106,106,30,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.042405,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-51,-80,1,0,0,response5disk,9,1,1,1,0,0,rectangle,1,1,1,0,0,5,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,1,1,0,0,0,108,107,107,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.779805,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,84,1,0,0,response1disk,6,-7,6,1,0,0,rectangle,-7,6,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-7,6,1,0,0,0,109,108,108,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.275225,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-37,-58,1,0,0,response5disk,9,-15,4,1,0,0,rectangle,-15,4,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-15,4,1,0,0,0,110,109,109,42,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,5.859585,,,,,,,,,,,,,,,,,,,,,,,,,,,3,37,89,1,0,0,response1disk,8,9,2,1,0,0,rectangle,9,2,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",9,2,1,0,0,0,111,110,110,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.865315,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,-92,1,0,0,response3disk,2,-2,4,1,0,0,rectangle,-2,4,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-2,4,1,0,0,0,112,111,111,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.314065,,,,,,,,,,,,,,,,,,,,,,,,,,,7,42,78,1,0,0,response1disk,1,5,3,1,0,0,rectangle,5,3,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,3,1,0,0,0,113,112,112,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.16817,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-41,93,1,0,0,response7disk,3,-1,10,1,0,0,rectangle,-1,10,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-1,10,1,0,0,0,114,113,113,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.442695,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-49,83,1,0,0,response7disk,4,-5,8,1,0,0,rectangle,-5,8,1,0,0,5,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-5,8,1,0,0,0,115,114,114,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.523705,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,89,1,0,0,response1disk,4,6,15,1,0,0,rectangle,6,15,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",6,15,1,0,0,0,116,115,115,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.22226,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,-83,1,0,0,response3disk,5,4,11,1,0,0,rectangle,4,11,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",4,11,1,0,0,0,117,116,116,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.537565,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-44,91,1,0,0,response7disk,6,-4,2,1,0,0,rectangle,-4,2,1,0,0,5,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,2,1,0,0,0,118,117,117,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.573395,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-41,99,1,0,0,response7disk,7,12,5,1,0,0,rectangle,12,5,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",12,5,1,0,0,0,119,118,118,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.845185,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-84,-22,1,0,0,response5disk,6,-4,9,1,0,0,rectangle,-4,9,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,9,1,0,0,0,120,119,119,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.483285,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,-98,1,0,0,response3disk,6,6,-4,1,0,0,rectangle,6,-4,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",6,-4,1,0,0,0,121,120,120,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.72388,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-86,-36,1,0,0,response5disk,4,-13,-2,1,0,0,rectangle,-13,-2,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-13,-2,1,0,0,0,122,121,121,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,2.198195,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-62,-31,1,0,0,response5disk,7,7,-4,1,0,0,rectangle,7,-4,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",7,-4,1,0,0,0,123,122,122,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.231295,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,87,1,0,0,response1disk,7,0,4,1,0,0,rectangle,0,4,1,0,0,5,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",0,4,1,0,0,0,124,123,123,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.56645,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-46,-110,1,0,0,response5disk,5,-14,-1,1,0,0,rectangle,-14,-1,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-14,-1,1,0,0,0,125,124,124,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.572775,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,76,1,0,0,response1disk,4,4,1,1,0,0,rectangle,4,1,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",4,1,1,0,0,0,126,125,125,60,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.841,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74,102,1,0,0,response1disk,3,15,8,1,0,0,rectangle,15,8,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",15,8,1,0,0,0,127,126,126,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.32691,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,76,1,0,0,response1disk,8,6,5,1,0,0,rectangle,6,5,1,0,0,5,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",6,5,1,0,0,0,128,127,127,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,3.01233,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,-89,1,0,0,response3disk,6,-15,-5,1,0,0,rectangle,-15,-5,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-15,-5,1,0,0,0,129,128,128,29,1,,,,,,,,,,,,,,,,,,,,,
