key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.85176,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,49,1,0,0,response1disk,7,-2,-7,1,0,0,rectangle,-2,-7,1,0,0,3,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,-7,1,0,0,0,132,131,131,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.89903,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,44,1,0,0,response1disk,7,-4,9,1,0,0,rectangle,-4,9,1,0,0,3,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-4,9,1,0,0,0,133,132,132,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.322905,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,49,1,0,0,response1disk,9,7,3,1,0,0,rectangle,7,3,1,0,0,3,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,3,1,0,0,0,134,133,133,79,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.253735,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,33,1,0,0,response1disk,1,-2,2,1,0,0,rectangle,-2,2,1,0,0,3,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,2,1,0,0,0,135,134,134,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.938835,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,43,1,0,0,response1disk,5,-2,14,1,0,0,rectangle,78,40,1,0,0,6,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",12,8,1,0,0,0,136,135,135,59,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.175455,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35,60,1,0,0,response1disk,2,7,1,1,0,0,rectangle,7,1,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,1,1,0,0,0,137,136,136,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.95461,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,46,1,0,0,response1disk,8,-9,-7,1,0,0,rectangle,-9,-7,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-9,-7,1,0,0,0,138,137,137,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.929425,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,52,1,0,0,response1disk,1,10,12,1,0,0,rectangle,10,12,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",10,12,1,0,0,0,139,138,138,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.82684,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,53,34,1,0,0,response1disk,6,7,1,1,0,0,rectangle,7,1,1,0,0,6,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,1,1,0,0,0,140,139,139,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.93121,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,58,1,0,0,response1disk,2,-7,11,1,0,0,rectangle,-7,11,1,0,0,6,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-7,11,1,0,0,0,141,140,140,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.92594,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,82,1,0,0,response1disk,1,6,11,1,0,0,rectangle,6,11,1,0,0,6,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",6,11,1,0,0,0,142,141,141,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.96055,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,43,1,0,0,response1disk,9,7,8,1,0,0,rectangle,7,8,1,0,0,6,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,8,1,0,0,0,143,142,142,143,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.208275,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,32,1,0,0,response1disk,9,4,-2,1,0,0,rectangle,4,-2,1,0,0,6,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",4,-2,1,0,0,0,144,143,143,42,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.32227,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,51,1,0,0,response1disk,3,0,1,1,0,0,rectangle,0,1,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,1,1,0,0,0,145,144,144,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.19478,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,42,1,0,0,response1disk,4,6,2,1,0,0,rectangle,6,2,1,0,0,6,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",6,2,1,0,0,0,146,145,145,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.095995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,44,1,0,0,response1disk,6,-1,2,1,0,0,rectangle,-1,2,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-1,2,1,0,0,0,147,146,146,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.866865,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,47,1,0,0,response1disk,5,5,7,1,0,0,rectangle,5,7,1,0,0,6,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",5,7,1,0,0,0,148,147,147,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.832025,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,49,1,0,0,response1disk,1,-1,3,1,0,0,rectangle,-1,3,1,0,0,6,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-1,3,1,0,0,0,149,148,148,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.823855,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,39,1,0,0,response1disk,7,12,4,1,0,0,rectangle,12,4,1,0,0,6,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",12,4,1,0,0,0,150,149,149,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.12725,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,42,1,0,0,response1disk,4,-5,1,1,0,0,rectangle,-5,1,1,0,0,6,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-5,1,1,0,0,0,151,150,150,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.909025,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,46,1,0,0,response1disk,8,9,12,1,0,0,rectangle,42,38,1,0,0,6,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",8,15,1,0,0,0,152,151,151,140,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.194085,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,41,1,0,0,response1disk,3,9,6,1,0,0,rectangle,9,6,1,0,0,6,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",9,6,1,0,0,0,153,152,152,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.16842,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,38,1,0,0,response1disk,4,-8,5,1,0,0,rectangle,-77,50,1,0,0,1,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,-7,1,0,0,0,154,153,153,114,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,46,35,1,0,0,response1disk,8,-3,-9,1,0,0,rectangle,-3,-9,1,0,0,1,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-3,-9,1,0,0,0,155,154,154,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.371785,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,53,27,1,0,0,response1disk,3,16,-2,1,0,0,rectangle,16,-2,1,0,0,1,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",16,-2,1,0,0,0,156,155,155,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.868205,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,54,1,0,0,response1disk,1,4,0,1,0,0,rectangle,4,0,1,0,0,1,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",4,0,1,0,0,0,157,156,156,131,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.135575,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,53,1,0,0,response1disk,4,2,-3,1,0,0,rectangle,2,-3,1,0,0,1,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",2,-3,1,0,0,0,158,157,157,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.850975,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,42,1,0,0,response1disk,3,13,15,1,0,0,rectangle,13,15,1,0,0,1,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",13,15,1,0,0,0,159,158,158,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.846045,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,41,1,0,0,response1disk,1,-6,-1,1,0,0,rectangle,-6,-1,1,0,0,1,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-6,-1,1,0,0,0,160,159,159,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.68454,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,32,1,0,0,response1disk,4,0,-5,1,0,0,rectangle,0,-5,1,0,0,1,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,-5,1,0,0,0,161,160,160,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.15238,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,42,1,0,0,response1disk,2,-6,0,1,0,0,rectangle,-6,0,1,0,0,1,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-6,0,1,0,0,0,162,161,161,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.877495,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,28,84,1,0,0,response1disk,2,5,2,1,0,0,rectangle,5,2,1,0,0,1,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",5,2,1,0,0,0,163,0,0,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.89694,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,47,1,0,0,response1disk,1,8,-13,1,0,0,rectangle,8,-13,1,0,0,1,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",8,-13,1,0,0,0,164,1,1,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.450395,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-31,65,1,0,0,response7disk,1,-1,5,1,0,0,rectangle,-1,5,1,0,0,1,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-1,5,1,0,0,0,165,2,2,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.135215,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,58,33,1,0,0,response1disk,5,2,-6,1,0,0,rectangle,2,-6,1,0,0,1,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",2,-6,1,0,0,0,166,3,3,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.28911,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,61,1,0,0,response1disk,8,5,7,1,0,0,rectangle,5,7,1,0,0,1,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",5,7,1,0,0,0,167,4,4,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.86628,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,23,48,1,0,0,response1disk,8,0,-2,1,0,0,rectangle,0,-2,1,0,0,1,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,-2,1,0,0,0,168,5,5,133,1,,,,,,,,,,,,,,,,,,,,,
